http://www.spitzer.caltech.edu/images/5603-ssc2013-05d-Galaxies-in-Hiding,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5720/ssc2013-05d_Lrg.jpg,There are nearly 200 galaxies within the marked circles in this image from NASA's Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/5596-ssc2013-05b-Stars-Shoot-Jets-in-Cosmic-Playground,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5614/ssc2013-05b_Ti.jpg,Dozens of newborn stars sprouting jets from their dusty cocoons have been spotted in images from NASA's Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/5584-sig13-005-Infrared-Iris,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5436/sig13-005_Ti.jpg,"This cloud of glowing gas is the Iris nebula, as seen in infrared light by NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/5578-sig13-004-Galactic-Wheels-within-Wheels-,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5343/sig13-004_Ti.jpg,"How many rings do you see in this striking new image of the galaxy Messier 94 (NGC 4736) as seen by the infrared eyes of NASA’s Spitzer Space Telescope? While at first glance one might see a number of them, astronomers believe there is just one"
http://www.spitzer.caltech.edu/images/5569-sig13-002-Taken-Under-the-Wing-of-the-Small-Magellanic-Cloud,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5190/sig13-002_Ti.jpg,New Chandra observations have been used to make the first detection of X-ray emission from young stars with masses similar to our Sun outside our Milky Way galaxy
http://www.spitzer.caltech.edu/images/5564-sig13-001-Infant-Stars-Peek-Out-from-Dusty-Cradles,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5089/sig13-001_Ti.jpg,"Astronomers have found some of the youngest stars ever seen thanks to the Herschel space observatory, a European Space Agency mission with important NASA contributions"
http://www.spitzer.caltech.edu/images/5551-ssc2013-04c-Strobe-like-Flashes-Discovered-in-a-Suspected-Binary-Protostar,http://www.spitzer.caltech.edu/uploaded_files/images/0009/4995/ssc2013-04c_Ti.jpg,Flashes of light pulsing through the nebula surrounding the protostellar object LRLL 54361 are captured in this time-coded prismatic image from NASA's Hubble Space Telescope
http://www.spitzer.caltech.edu/images/5543-ssc2013-04a-Protostar-LRLL-54361,http://www.spitzer.caltech.edu/uploaded_files/images/0009/4969/ssc2013-04a_Ti.jpg,NASA's Spitzer and Hubble space telescopes have teamed up to uncover a mysterious infant star that behaves like a police strobe light
http://www.spitzer.caltech.edu/images/5517-sig12-014-Massive-Star-Makes-Waves,http://www.spitzer.caltech.edu/uploaded_files/images/0009/4276/sig12-014_Ti.jpg,"The giant star Zeta Ophiuchi is having a ""shocking"" effect on the surrounding dust clouds in this infrared image from NASAs Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/5512-sig12-013-Revealing-Hidden-Black-Holes,http://www.spitzer.caltech.edu/uploaded_files/images/0009/4172/sig12-013_Ti.jpg,The spiral galaxy NGC 3627 is located about 30 million light years from Earth
http://www.spitzer.caltech.edu/images/5508-ssc2012-16a-Astronomers-Spot-Most-Distant-Known-Galaxy,http://www.spitzer.caltech.edu/uploaded_files/images/0009/4071/ssc2012-16a_Ti.jpg,"In this image, astronomers use NASA's Hubble Space Telescope and a cosmic zoom lens to uncover the farthest known galaxy in the universe"
http://www.spitzer.caltech.edu/images/5503-sig12-012-Probing-a-Nearby-Stellar-Cradle,http://www.spitzer.caltech.edu/uploaded_files/images/0009/3998/sig12-012_Ti.jpg,"The Milky Way and other galaxies in the universe harbor many young star clusters and associations that each contain hundreds to thousands of hot, massive, young stars known as O and B stars"
http://www.spitzer.caltech.edu/images/5485-ssc2012-14a2-Unmasking-a-Hidden-Glow,http://www.spitzer.caltech.edu/uploaded_files/images/0009/3785/ssc2012-14a2_Lrg.jpg,"This image shows a mysterious, background infrared glow captured by NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/5475-ssc2012-14a-Unmasking-a-Hidden-Glow,http://www.spitzer.caltech.edu/uploaded_files/images/0009/3774/ssc2012-14a_Ti.jpg,"The image on the left shows a portion of our sky, called the Botes field, in infrared light, while the image on the right shows a mysterious, background infrared glow captured by NASA's Spitzer Space Telescope in the same region of sky"
http://www.spitzer.caltech.edu/images/5259-sig12-011-The-Helix-Nebula-Unraveling-at-the-Seams,http://www.spitzer.caltech.edu/uploaded_files/images/0009/0849/sig12-011_Lrg.jpg,"A dying star is throwing a cosmic tantrum in this combined image from NASA's Spitzer Space Telescope and the Galaxy Evolution Explorer (GALEX), which NASA has lent to the California Institute of Technology in Pasadena"
